DistCode,BldgCode,SchName,Address,City,Zip5,Zip4,AreaCode,Phone3,Phone4,BldgType,Denom,ISDCode,CountyCode,Admin,CntEmail,SchUpdated,MeetReq,SpEdCount,PrtTimeCnt,NeedyCount,InstrHours,InstrDays,ReligYes,ReligNo,CrtPrmYES,CrtPrmNO,CrimCkYES,CrimCkNO,MICert,MIPermits,NoHSDipl,HSDiploma,Bachelors,OtherCert,TotalTeach,Pre_K,Grade_K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,tot_all,EngRead,Math,SocStudies,Science,USConst,MIConst,History,TCountPrK,TCountK8,TCount9_12,TotTCount,PCountPrK,PCountK8,PCount9_12,TotPCount,OCountPrK,OCountK8,OCount9_12,TotOCounts
,,MAPLEWOOD BA,560 LITTLE LAKE DRIVE #12,ANN ARBOR,48103,,734,218,4877,Elementary School (Pre-K or K through 6-8),Roman Catholic,81,01,MATHEW J ERICKSON,0,40296.6584722222,No,,,,35,180,No,Yes,No,Yes,No,No,1,,,,1,,2,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,,2,,2,,,,0,,,,0
,,MONTESSORI ACADEMY PORT HURON,3675 NORTH RIVER ROAD,FORT GRATIOT,48059,,810,982,8578,Elementary School (Pre-K or K through 6-8),Roman Catholic,74,01,MARTHA S VANRAAPHORST,0,40207.4439930556,No,1,,2,6,5,No,Yes,No,Yes,No,No,1,,,1,,,3,12,5,,,,,,,,,,,,,17,1,1,1,1,0,0,0,3,,,3,1,,,1,,,,0
82300,00276,CHILDRENS PLACE MONTESSORI,9393 CHURCH ROAD,GROSSE ILE,48138,,734,671,0577,Elementary School (Pre-K or K through 6-8),Unaffiliated - Religious,82,82,MARIE LIBURDI,0,40256.4575810185,Yes,,,,35,,No,Yes,No,Yes,No,No,1,,2,5,3,1,12,18,6,6,,,,,,,,,,,,30,1,1,1,1,0,0,0,1,1,,2,,,,0,,,,0
47080,07158,LIVINGSTON CHRISTIAN SCHOOLS,550 EAST HAMBURG STREET,PINCKNEY,48169,,734,878,9818,Elementary through High School (K-12),Unaffiliated - Religious,47,47,TED NAST,admin.HNCS@comcast.net,40147.7981712963,Yes,0,2,0,32,180,No,Yes,No,Yes,Yes,No,13,,,,4,,17,12,18,16,9,9,16,14,20,15,10,9,1,8,1,158,1,1,1,1,1,1,1,1,12,4,17,,1,,1,,,,0
50210,06530,PARKWAY CHRISTIAN SCHOOL,14500 METROPOLITAN PARKWAY,STERLING HEIGHTS,48312,3412,586,446,9900,Elementary through High School (K-12),Unaffiliated - Religious,50,50,LILA PLACE,CFONTANA@PARKWAYCHRISTIANSCHOOL.ORG,40147.8099884259,Yes,0,0,0,35,181,No,Yes,No,Yes,Yes,No,25,1,,,5,1,32,38,23,27,33,16,40,45,32,32,40,31,36,49,44,486,1,1,1,1,1,1,1,2,20,11,33,1,1,1,3,,,,0
51070,04206,TRINITY LUTHERAN SCHOOL,420 OAK STREET,MANISTEE,49660,,231,723,8700,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),51,51,DAVID MOEHRING,TRINITYK8@JACKPINE.NET,40147.850162037,Yes,6,0,,30,173,No,Yes,No,Yes,Yes,No,4,0,,,1,1,6,37,8,10,5,5,5,5,1,4,2,,,,,82,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
63210,05170,ADELPHIAN JR ACADEMY,"740 ACADEMY RD, PO BOX 208",HOLLY,48442,,248,634,9481,Elementary through High School (K-12),Seventh Day Adventist (SDA),63,63,DIANE BARLOW,BDAVIS@MISDA.ORG,40084.363587963,Yes,1,0,6,31,176,No,Yes,No,Yes,Yes,No,2,,,,2,,4,0,4,3,7,6,1,5,4,5,2,3,4,,,44,1,1,1,1,1,1,1,,3,1,4,,,,0,,,,0
63300,03634,ND MARIST ACADE. LOWER DIV.,60 SOUTH LYNN STREET,WATERFORD,48328,,248,682,5580,Elementary School (Pre-K or K through 6-8),Roman Catholic,63,63,DIANA ATKINS,datkins@ndpma.org,40089.9158912037,Yes,0,0,,48,183,No,Yes,No,Yes,Yes,No,12,,,,1,,13,9,17,15,13,23,23,20,,,,,,,,120,1,1,1,1,0,0,0,1,8,,9,,1,,1,,,,0
63100,05012,DETROIT CATHOLIC CENTRAL HI,27225 WIXOM ROAD,NOVI,48374,,248,596,3810,Senior High School (9-12 or 10-12),Roman Catholic,63,63,DAVID M LEWIS,DLEWIS@CATHOLICCENTRAL.NET,40086.5097106481,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,55,0,,,8,1,64,,,,,,,,,,,264,270,252,275,1061,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
82010,08061,LOYOLA HIGH SCHOOL,15325 PINEHURST,DETROIT,48238,,313,861,2407,Senior High School (9-12 or 10-12),Roman Catholic,82,82,DELISA JONES,DJONES@LOYOLAHSDETROIT.ORG,40089.7381365741,Yes,26,0,59,35,180,No,Yes,No,Yes,Yes,No,14,0,,,2,,16,,,,,,,,,,,54,44,41,37,176,1,1,1,1,1,1,1,,,45,45,,,55,55,,,,0
32050,05454,ST JOHNS EV LUTHERAN SCHOOL,7379 BERNE ROAD,PIGEON,48755,,989,453,2861,Elementary School (Pre-K or K through 6-8),Lutheran (Wisconsin Synod),32,32,THOMAS W ROSENOW,ST.JOHN@ECHOICEMI.COM,40096.842962963,Yes,0,0,0,6,177,No,Yes,No,Yes,Yes,No,,,,,1,1,2,,,4,,,1,4,,2,1,,,,,12,1,1,1,1,0,0,0,,2,,2,,,,0,,,,0
09010,00310,BETHEL LUTHERAN SCHOOL,749 NORTH PINE STREET ROAD,BAY CITY,48708,,989,892,4508,Elementary School (Pre-K or K through 6-8),Lutheran (Wisconsin Synod),09,09,DOUGLAS DAST,djdast@chartermi.net,40084.4097337963,Yes,,,8,32,171,Yes,No,No,Yes,Yes,No,3,1,0,0,5,2,5,26,9,7,10,5,3,6,3,6,6,0,0,0,0,81,1,1,1,1,1,1,1,1,4,,5,,1,,1,1,5,,6
09010,01830,IMMANUEL LUTHERAN SCHOOL,247 NORTH LINCOLN STREET,BAY CITY,48708,,989,893,8521,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),09,09,PAT HAMBAUM,PATH@IMMANUELBAYCITY.COM,40086.684525463,Yes,9,0,31,33,178,No,Yes,Yes,No,Yes,No,10,0,0,0,0,0,10,28,22,19,21,22,24,19,17,14,19,,,,,205,1,1,1,1,1,1,1,1,9,,10,,1,,1,,1,,1
09030,01200,FAITH LUTHERAN SCHOOL,3033 WILDER ROAD,BAY CITY,48706,,989,684,3448,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),09,09,DANIEL D STOELTING,PRINCIPALDAN.FAITH@YAHOO.COM,40086.5409837963,Yes,1,0,11,33,172,No,Yes,Yes,No,Yes,No,11,0,0,0,0,0,11,51,16,19,17,12,19,16,10,16,13,0,0,0,0,189,1,1,1,1,0,0,0,1,10,,11,,,,0,,,,0
11340,01826,IMMANUEL LUTHERAN SCHOOL,9650 N CHURCH ST  PO BOX 26,BRIDGMAN,49106,,269,465,3351,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),11,11,MARIE WATSON,ILSBRIDGMAN@COMCAST.NET,40086.6855324074,Yes,0,0,,,,No,Yes,Yes,No,Yes,No,2,0,0,0,0,0,2,15,5,4,1,3,3,0,0,0,0,0,0,0,0,31,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
19125,03797,ST JOSEPH SCHOOL,160 EAST STREET PO BOX 38,PEWAMO,48873,,989,593,3400,Elementary School (Pre-K or K through 6-8),Roman Catholic,19,19,PATRICIA O'MARA,stjoes@pw.k12.mi.us,40096.8634143519,Yes,0,0,10,32,181,No,Yes,Yes,No,Yes,No,5,0,0,0,0,0,5,0,0,0,18,12,9,8,15,15,18,0,0,0,0,95,1,1,1,1,1,1,1,,5,,5,,1,,1,,4,,4
41010,05356,PLYMOUTH CHRISTIAN HIGH SCH,965 PLYMOUTH AVENUE NE,GRAND RAPIDS,49505,,616,454,9481,Junior/Senior High School (7-12),Christian (CSI),41,41,JAMES A BAZEN,JBAZEN@PLYMOUTHCHRISTIAN.PVT.K12.MI.US,40090.7524652778,Yes,,,,,,No,Yes,No,Yes,Yes,No,14,0,0,2,0,0,16,,,,,,,,,25,32,36,34,24,31,182,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
41160,03505,SOUTH CHRISTIAN HIGH SCHOOL,160 68TH STREET SW,GRAND RAPIDS,49548,,616,455,3210,Senior High School (9-12 or 10-12),Christian (CSI),41,41,LAWRENCE PLAISIER,HWIEBENGA@SCHS.ORG,40096.7808680556,Yes,10,,,,,No,Yes,Yes,No,Yes,No,42,,0,0,0,0,42,,,,,,,,,,,173,167,169,160,669,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
41150,03113,ALGOMA CHRISTIAN SCHOOL,"14471 SPARTA AVE, PO BOX 220",KENT CITY,49330,,616,678,7480,Elementary through High School (K-12),Unaffiliated - Religious,41,41,DANIEL BEACH,ARUSSELL@ALGOMACHRISTIAN.ORG,40084.4011458333,Yes,0,0,0,33,172,No,Yes,No,Yes,Yes,No,15,0,0,2,4,0,21,12,17,15,13,14,12,16,14,16,23,22,22,20,14,230,1,1,1,1,1,1,1,1,9,6,16,,1,1,2,,,,0
58010,03764,ST JOHN CATHOLIC SCHOOL,521 SOUTH MONROE,MONROE,48161,,734,241,1670,Elementary School (Pre-K or K through 6-8),Roman Catholic,58,58,CHERYL TIBAI,stjohnschool@sbcglobal.net,40096.8419791667,Yes,0,0,12,30,182,No,Yes,Yes,No,Yes,No,17,0,0,0,0,0,17,35,30,18,22,20,11,15,29,14,15,0,0,0,0,209,1,1,1,1,1,1,0,1,10,,11,1,1,,2,,,,0
61010,02650,MUSKEGON CHRISTIAN SCHOOL,1220 EASTGATE STREET,MUSKEGON,49442,,231,773,3221,Elementary School (Pre-K or K through 6-8),Christian (CSI),61,61,DAN DEKAM,m.christianel@comcast.net,40068.7691319444,Yes,0,0,40,,,No,Yes,Yes,No,Yes,No,16,0,0,0,0,0,16,45,15,17,19,17,25,19,20,20,20,0,0,0,0,217,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
61060,05825,MICHIGAN DUNES MONTESSORI,5248 HENRY STREET,MUSKEGON,49441,,231,798,7293,Elementary School (Pre-K or K through 6-8),Unaffiliated - Secular,61,61,CLAIRE CHIASSON,MDMSCHOOL@COMCAST.NET,40147.8005324074,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,4,0,0,2,0,0,6,15,6,1,,,,,,,,,,,,22,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
63010,02917,OUR SHEPHERD LUTHERAN SCHOOL,1658 EAST LINCOLN,BIRMINGHAM,48009,,248,645,0551,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),63,63,JANET MCL0UGHLIN,MCLOUGH3@OURSHEPHERD.NET,40089.9813310185,Yes,5,0,8,,,No,Yes,No,Yes,Yes,No,11,0,0,1,2,0,14,49,13,21,23,19,21,19,21,20,28,0,0,0,0,234,1,1,1,1,1,0,1,,,,0,,,,0,,,,0
63050,06087,BETH JACOB SCHOOL,14390 W 10 MILE RD,OAK PARK,48237,,248,544,9070,Elementary through High School (K-12),Jewish,63,63,ESTHER GENDELMAN,beth_jacob@ameritech.net,40175.7899652778,Yes,16,1,,,,No,Yes,No,No,Yes,No,,,0,4,42,14,60,,,38,21,22,28,23,25,33,24,31,23,35,17,320,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
63030,05629,NOTRE DAME PREPARATORY,1300 GIDDINGS ROAD,PONTIAC,48340,,248,373,5300,Senior High School (9-12 or 10-12),Roman Catholic,63,63,JOSEPH HINDELANG,jhindelang@ndpma.org,40089.9365625,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,43,1,0,0,13,1,58,,,,,,,,,,,188,154,161,161,664,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
63260,07134,BROOKFIELD ACADEMY,1263 SOUTH ADAMS ROAD,ROCHESTER HILLS,48309,,248,375,1700,Elementary School (Pre-K or K through 6-8),Unaffiliated - Secular,63,63,DAWN R MC COMB,DAWNMCCOMB@BRIGHTHORIZONS.COM,40084.4224884259,Yes,0,0,0,,172,No,Yes,No,Yes,Yes,No,2,,,2,5,1,10,68,21,27,22,12,11,13,,,,,,,,174,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
63200,03349,ST FABIAN SCHOOL,32200 WEST 12 MILE ROAD,FARMINGTON HILLS,48334,,248,553,2750,Elementary School (Pre-K or K through 6-8),Roman Catholic,63,63,JOHN GILBOE,JGILBOE@STFABIAN.ORG,40157.8430787037,Yes,0,0,,,,No,Yes,Yes,No,Yes,No,19,0,0,0,0,0,19,0,40,43,57,49,52,58,52,48,60,0,0,0,0,459,1,1,1,1,1,1,0,,,,0,,,,0,,,,0
63290,03949,ST PATRICK SCHOOL,9040 HUTCHINS ROAD,WHITE LAKE,48386,,248,698,3240,Elementary School (Pre-K or K through 6-8),Roman Catholic,63,63,CAROL BUDCHUK,CBUDCHUK@STPATRICKWHITELAKE.ORG,40161.6223032407,Yes,2,,,35,177,No,Yes,Yes,No,Yes,No,25,0,0,0,0,0,25,9,55,40,54,43,58,37,45,39,45,,,,,425,1,1,1,1,1,0,0,0,25,0,25,0,1,0,1,0,0,0,0
70020,05577,SOUTH SHORE CHRISTIAN MS,850 OTTAWA AVENUE,HOLLAND,49423,,616,820,3205,Middle School (6-8 or 6-9),Christian (CSI),70,70,MARK VAN DYKE, ,40161.6254282407,Yes,11,,9,35,174,No,Yes,Yes,No,Yes,No,22,0,0,0,0,0,22,,,,,,,,,117,151,,,,,268,1,1,1,1,1,1,1,0,16,0,16,0,1,0,1,0,2,0,2
70070,03526,SOUTH OLIVE CHRISTIAN SCHOOL,6230 120TH AVENUE,HOLLAND,49424,,616,875,8224,Elementary School (Pre-K or K through 6-8),Christian (CSI),70,70,ANN PYLE,INFO@SOCHRISTIAN.ORG,40096.7829976852,Yes,1,0,,,,No,Yes,Yes,No,Yes,No,5,0,0,0,0,0,5,22,7,6,1,5,6,5,4,5,2,,,,,63,1,1,1,1,1,0,0,,,,0,,,,0,,,,0
73010,03723,ST HELEN SCHOOL,2415 NORTH CHARLES,SAGINAW,48602,,989,792,7781,Elementary School (Pre-K or K through 6-8),Roman Catholic,73,73,NICO BEER,STHELENPRINCIPAL@YAHOO.COM,40232.567650463,Yes,0,0,,,,No,Yes,Yes,No,Yes,No,9,,,,,,9,11,5,15,12,4,13,9,10,11,16,,,,,106,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
73010,05487,ST STEPHEN PARISH SCHOOL,1300 MALZAHN STREET,SAGINAW,48602,,989,793,2811,Elementary School (Pre-K or K through 6-8),Roman Catholic,73,73,DAVE SZYMANOWSKI,STEPHEN2@SVOL.ORG,40096.9253240741,Yes,0,0,55,34,177,No,Yes,Yes,No,Yes,No,21,0,0,0,0,0,21,21,27,30,28,32,31,36,39,28,33,0,0,0,0,305,1,1,1,1,1,1,1,1,19,0,20,0,1,0,1,,,,0
73210,05458,ST JOHNS LUTHERAN SCHOOL,2290 PRETZER ROAD,HEMLOCK,48626,,989,642,5178,Elementary School (Pre-K or K through 6-8),Lutheran (Wisconsin Synod),73,73,ZACHARY P SEEGER,STJOHNS.HEMLOCK.SCHOOL@GMAIL.COM,40052.8067013889,Yes,0,0,,37,,No,Yes,No,Yes,Yes,No,1,0,0,0,0,1,2,0,2,5,0,2,5,2,1,1,2,,,,,20,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
74010,03907,ST MARY/MC CORMICK CATHOLIC ACADEMY,1429 BALLENTINE STREET,PORT HURON,48060,,810,982,7906,Elementary School (Pre-K or K through 6-8),Roman Catholic,74,74,MRS DEBORAH KRUEGER,STMARYACADEMY@HOTMAIL.COM,40161.658125,Yes,,,17,,178,No,Yes,Yes,No,Yes,No,10,0,0,0,0,0,10,41,18,17,16,12,14,13,14,12,17,,,,,174,1,1,1,1,1,0,1,1,9,0,10,0,2,0,2,0,0,0,0
74050,02900,ST MARY SCHOOL,800 ORCHARD STREET,ST CLAIR,48079,,810,329,4150,Elementary School (Pre-K or K through 6-8),Roman Catholic,74,74,GARY TOMLIN,GTOMLIN@STMARYSSTCLAIR.ORG,40147.837962963,Yes,0,0,14,40,180,Yes,No,Yes,No,Yes,No,9,1,0,1,7,0,10,23,23,12,14,8,15,19,16,15,13,,,,,158,1,1,1,1,1,1,1,1,9,0,10,1,1,0,2,0,0,0,0
78110,03568,SPRING VALE ACADEMY,4150 SOUTH M-52,OWOSSO,48867,,989,725,2391,Senior High School (9-12 or 10-12),Unaffiliated - Religious,78,78,MARK CASWELL,MCASWELL@SPRINGVALE.US,40231.6188078704,Yes,2,0,,,,No,Yes,No,Yes,Yes,No,2,,0,4,1,2,9,0,0,0,0,0,0,0,0,0,0,5,17,18,19,59,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
79110,03937,ST MICHAEL LUTHERAN SCHOOL,9444 WEST SAGINAW PO BOX 185,RICHVILLE,48758,,989,868,4809,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),79,79,KEVIN J HENDRIKSON,KHENDRIKSON@STMICHAELSRICHVILLE.ORG,40149.6196064815,Yes,4,0,,30,5,No,Yes,No,Yes,Yes,No,8,0,0,0,0,1,9,32,24,13,15,21,12,14,13,9,11,0,0,0,0,164,1,1,1,1,0,0,0,1,9,,10,,1,,1,,,,0
81010,06031,CLONLARA SCHOOL,1289 JEWETT,ANN ARBOR,48104,,734,769,4511,Elementary through High School (K-12),Unaffiliated - Secular,81,81,CHANDRA M NICOL,MKOPPECS@YAHOO.COM,40176.5442361111,No,,3,4,35,185,No,No,No,No,,,2,0,0,0,2,0,4,1,,,2,1,1,3,2,2,2,3,1,5,2,25,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82055,05040,GROSSE POINTE ACADEMY,171 LAKE SHORE DRIVE,GROSSE POINTE,48236,,313,886,1221,Elementary School (Pre-K or K through 6-8),Unaffiliated - Secular,82,82,ANGELA M BOYLE,ABOYLE@GPACADEMY.ORG,40147.7819907407,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,26,,0,0,15,,41,53,26,29,28,25,21,28,25,17,26,0,0,0,0,278,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
82110,04040,ST VALENTINE SCHOOL,25875 HOPE STREET,REDFORD,48239,,313,533,7149,Elementary School (Pre-K or K through 6-8),Roman Catholic,82,82,RACHEL DAMUTH,RACHEL.DAMUTH@STVALENTINE.PVT.K12.MI.US,40096.9351851852,Yes,7,0,12,33,170,No,Yes,Yes,No,Yes,No,12,0,0,0,0,0,12,22,17,14,14,19,24,14,23,26,20,0,0,0,0,193,1,1,1,1,1,1,0,1,10,0,11,0,1,0,1,0,0,0,0
82290,03885,ST MARY SCHOOL,32447 CHURCH STREET,ROCKWOOD,48173,,734,379,9285,Elementary School (Pre-K or K through 6-8),Roman Catholic,82,82,KEVIN DUFRESNE,TRACY.KA@COMCAST.NET,40147.8348263889,Yes,2,0,,,,No,Yes,No,Yes,Yes,No,9,0,0,1,0,0,10,18,14,20,24,19,15,19,12,15,11,0,0,0,0,167,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
82340,05455,ST JOHN LUTHERAN SCHOOL,28320 WALTZ ROAD,NEW BOSTON,48164,,734,654,6366,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),82,82,JOHN HINCK,JTHCTNMI@SBCGLOBAL.NET,40162.3143518519,Yes,,,,,,No,Yes,No,Yes,Yes,No,7,0,0,0,0,2,9,44,20,16,8,18,12,17,18,13,11,,,,,177,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
63070,07410,OAKLAND STEINER SCHOOL,3976 SOUTH LIVERNOIS ROAD,ROCHESTER HILLS,48307,,248,299,8755,Elementary School (Pre-K or K through 6-8),Unaffiliated - Secular,63,63,KATHERINE THIVIERGE,OSSFINANCE@AOL.COM,40157.8335185185,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,3,0,0,3,11,0,17,17,13,4,8,11,16,10,10,10,9,,,,,108,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
63240,09330,CHAPMAN ACADEMY,28117 MILFORD ROAD,NEW HUDSON,48165,,248,486,0492,Elementary School (Pre-K or K through 6-8),Unaffiliated - Religious,63,63,THERESA L FADER,CHAPMANACADEMY@AOL.COM,40068.7494907407,Yes,0,0,,,,Yes,No,No,Yes,Yes,No,0,0,0,1,2,0,3,0,8,3,4,1,6,1,2,1,2,0,0,0,0,28,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
17010,03862,ST MARY'S SCHOOL,360 MAPLE STREET,SAULT STE MARIE,49783,,906,635,6141,Elementary School (Pre-K or K through 6-8),Roman Catholic,17,17,MARIA R FARNEY,MFARNEY@EUP.K12.MI.US,40147.8315856481,Yes,14,0,15,34,170,No,Yes,Yes,No,Yes,No,0,8,0,0,0,0,8,20,19,14,15,14,14,8,6,3,8,,,,,121,1,1,1,1,1,1,1,,7,,7,,1,,1,,,,0
03040,04028,ST THERESE CATHOLIC SCHOOL,430 SOUTH MAIN STREET,WAYLAND,49348,,269,792,2016,Elementary School (Pre-K or K through 6-8),Roman Catholic,03,03,JANE GEE,sttprincipal@sbcglobal.net,40096.9289930556,Yes,7,0,15,31,177,No,Yes,Yes,No,Yes,No,5,0,0,0,0,0,5,18,8,6,10,10,11,5,9,,,,,,,77,1,1,1,1,0,0,0,1,4,0,5,0,1,0,1,0,0,0,0
63160,08283,BLOOMFIELD MAPLES MONTESSORI,6201 WEST MAPLE ROAD,WEST BLOOMFIELD,48322,,248,661,0910,Elementary School (Pre-K or K through 6-8),Unaffiliated - Secular,63,63,DIANE BARTLETT,BMMCOFFICE@SBCGLOBAL.NET,40084.4145833333,Yes,0,0,,,,No,Yes,No,Yes,Yes,No,0,0,0,3,1,0,4,44,17,,,,,,,,,,,,,61,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
03060,08434,EAST MARTIN CHRISTIAN HIGH,518 118TH AVENUE,MARTIN,49070,,269,672,7673,Senior High School (9-12 or 10-12),Christian (CSI),03,03,GARY COOKSON,ADMIN@EMCHS.ORG,40158.6801736111,Yes,0,0,3,35,180,Yes,No,No,Yes,Yes,No,4,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,4,5,13,6,28,1,1,1,1,1,1,1,0,0,5,5,0,0,1,1,0,0,0,0
82010,01398,GESU ELEMENTARY SCHOOL,17139 OAK DRIVE,DETROIT,48221,,313,863,4677,Elementary School (Pre-K or K through 6-8),Roman Catholic,82,82,JOHN CHAMPION,CHAMP565@GMAIL.COM,40086.5882407407,Yes,8,0,73,34,169,No,Yes,Yes,No,Yes,No,9,0,0,0,0,0,9,22,12,22,26,19,21,23,28,22,23,0,0,0,0,218,1,1,1,1,1,1,0,,9,,9,,2,,2,2,,,2
63290,08993,FRANKEL JEWISH ACADEMY,6600 W MAPLE ROAD,WEST BLOOMFIELD,48322,,248,592,5263,Senior High School (9-12 or 10-12),Jewish,63,63,RENEE WOHL,RWOHL@FRANKELJA.ORG,40096.717962963,Yes,0,0,,31,176,No,Yes,No,Yes,Yes,No,,,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,41,57,59,55,212,1,1,1,1,1,1,1,0,0,22,22,0,0,3,3,0,0,2,2
25230,05125,GOOD SHEPHERD LUTHERAN SCH,5496 LIPPINCOTT,BURTON,48519,,810,742,1131,Elementary School (Pre-K or K through 6-8),Lutheran (Wisconsin Synod),25,25,DAVID A BACKUS,GOOD_SHEPHERD5@YAHOO.COM,40157.6398726852,Yes,0,0,0,35,176,Yes,No,No,Yes,Yes,No,0,0,0,0,3,0,3,0,3,4,0,5,5,3,2,3,1,0,0,0,0,26,1,1,1,1,1,1,1,,3,,3,,,,0,,,,0
38170,03757,ST JOHN THE EVANGELIST SCH,405 EAST NORTH STREET,JACKSON,49202,,517,784,1714,Elementary School (Pre-K or K through 6-8),Roman Catholic,38,38,KATHY TARNACKI,BETTYA38@YAHOO.COM,40161.5837962963,Yes,,,,,,No,Yes,Yes,No,Yes,No,13,0,0,0,0,0,13,,31,17,27,15,36,17,32,,,,,,,175,1,1,1,1,0,0,0,,,,0,,,,0,,,,0
13010,09730,MONTCALM SCHOOL,13725 STARR COMMONWEALTH ROAD,ALBION,49224,,800,837,5591,Junior/Senior High School (7-12),Unaffiliated - Secular,13,13,PATRICIA E HIATT,HIATTPE@STARR.ORG,40089.8530671296,Yes,18,0,0,30,248,No,Yes,Yes,No,Yes,No,4,,,,,,4,,,,,,,,,,1,1,6,6,12,26,1,1,1,1,1,1,1,,,4,4,,,1,1,,,1,1
76140,09722,OUR SAVIOR LUTHERAN SCHOOL,6770 MARLETTE ROAD,MARLETTE,48453,,989,635,0115,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),76,76,REV ERIC KILMER,OURSAVIORMARLETTE@YAHOO.COM,40089.9779050926,Yes,0,0,31,28,175,No,Yes,Yes,No,Yes,No,4,0,0,0,0,0,4,20,7,6,5,4,5,2,2,0,0,0,0,0,0,51,1,1,1,1,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0
03070,04014,ST STANISLAUS SCHOOL,1861 136TH AVENUE,DORR,49323,,269,793,7204,Elementary School (Pre-K or K through 6-8),Roman Catholic,03,03,ANN M MILLER,STSTANIS@ACCN.ORG,40096.9196759259,Yes,0,0,4,34,172,No,Yes,No,Yes,Yes,No,7,0,0,0,1,0,8,26,8,5,8,5,10,9,7,9,11,,,,,98,1,1,1,1,1,1,1,1,5,0,6,1,1,0,2,0,0,0,0
09010,04039,ST VALENTINE SCHOOL,1010 SOUTH NINE MILE ROAD,KAWKAWLIN,48631,,989,662,6966,Elementary School (Pre-K or K through 6-8),Roman Catholic,09,09,JAMES FIELBRANDT,FIELBRANDT@STVALENTINESCHOOL.ORG,40161.5008564815,Yes,,,,33,170,No,Yes,Yes,No,Yes,No,3,0,0,0,0,0,3,,2,4,6,2,7,5,,,,,,,,26,1,1,1,1,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0
11020,03791,LAKE MICHIGAN CATHOLIC MS/HS,915 PLEASANT STREET,ST JOSEPH,49085,,269,983,2511,Junior/Senior High School (7-12),Roman Catholic,11,11,JOHN BERLIN,pmeversole@lmclakers.com,40089.6960532407,Yes,7,0,,,,No,Yes,No,Yes,Yes,No,15,,,,1,,16,,,,,,,,41,35,39,40,44,38,45,282,1,1,1,1,1,1,1,,,,0,,,,0,,,,0
13090,03982,ST JOSEPH MIDDLE SCHOOL,44 NORTH 25TH STREET,BATTLE CREEK,49015,,269,963,4935,Middle School (6-8 or 6-9),Roman Catholic,13,13,MARCY M ARNSON,MARNSON@BCACS.ORG,40096.8622569444,Yes,9,0,,36,178,No,Yes,No,Yes,Yes,No,8,,0,0,3,0,11,,,,,,,,45,49,37,,,,,131,1,1,1,1,1,1,1,,6,,6,,1,,1,,,,0
50210,03972,ST PETER LUTHERAN SCHOOL,17051 24 MILE ROAD,MACOMB,48042,,586,781,9296,Elementary School (Pre-K or K through 6-8),Lutheran (Missouri Synod),50,50,TERRY M DAVIS,DAVIS@SPLCS.NET,40096.9025462963,Yes,13,0,0,31,180,No,Yes,Yes,No,Yes,No,19,0,0,0,0,0,19,,46,30,41,49,43,38,39,54,43,,,,,383,1,1,1,1,1,1,1,,19,,19,,2,,2,,,,0
